NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.0
M[11]: mak_local 295.895325 energy 48940.417969, total energy 424079.156250 (19 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[12]: mak_local 289.170746 energy 19549.984375, total energy 443629.125000 (43 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[13]: mak_local 295.236084 energy 15876.830078, total energy 459505.968750 (66 tasks). 4 cores, 314438.00 GFLOPS, E:17.80-55.70
M[14]: mak_local 279.261719 energy 39920.320312, total energy 499426.281250 (17 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 297.657806 energy 30808.164062, total energy 530234.437500 (91 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
Makespan: 297.854095 energy consumption: 530234.437500 heavy: 8
**********
NT: 512, NM: 16, arch_ETC: instances/workload.32, arch_proc: instances/scenario.18
M[0]: mak_local 230.113007 energy 20392.496094, total energy 20392.496094 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[1]: mak_local 245.650558 energy 31052.675781, total energy 51445.171875 (19 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[2]: mak_local 226.791626 energy 28415.335938, total energy 79860.507812 (22 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[3]: mak_local 225.962402 energy 10772.995117, total energy 90633.500000 (21 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[4]: mak_local 227.315582 energy 37261.867188, total energy 127895.367188 (16 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[5]: mak_local 238.823059 energy 32051.642578, total energy 159947.015625 (14 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[6]: mak_local 197.928802 energy 30941.539062, total energy 190888.562500 (14 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[7]: mak_local 245.851852 energy 22260.507812, total energy 213149.062500 (27 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[8]: mak_local 242.442291 energy 29135.234375, total energy 242284.296875 (76 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[9]: mak_local 234.290649 energy 21116.585938, total energy 263400.875000 (59 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[10]: mak_local 236.679794 energy 34363.726562, total energy 297764.593750 (15 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[11]: mak_local 233.721283 energy 30485.949219, total energy 328250.531250 (60 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[12]: mak_local 239.544128 energy 27788.935547, total energy 356039.468750 (21 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 236.416046 energy 47707.753906, total energy 403747.218750 (81 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[14]: mak_local 191.781586 energy 23148.396484, total energy 426895.625000 (16 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[15]: mak_local 223.671646 energy 27714.640625, total energy 454610.250000 (11 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
Makespan: 245.851852 energy consumption: 454610.250000 heavy: 7
**********
NT: 512, NM: 16, arch_ETC: instances/workload.32, arch_proc: instances/scenario.19
M[0]: mak_local 247.124176 energy 29263.896484, total energy 29263.896484 (56 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
M[1]: mak_local 249.052490 energy 20013.628906, total energy 49277.523438 (26 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[2]: mak_local 210.965637 energy 24481.914062, total energy 73759.437500 (20 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[3]: mak_local 255.349686 energy 31630.314453, total energy 105389.750000 (24 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[4]: mak_local 153.799316 energy 21804.107422, total energy 127193.859375 (8 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[5]: mak_local 227.855988 energy 37476.804688, total energy 164670.656250 (12 tasks). 2 cores, 82084.00 GFLOPS, E:101.80-151.50
M[6]: mak_local 251.262772 energy 29540.201172, total energy 194210.859375 (58 tasks). 4 cores, 325650.00 GFLOPS, E:38.30-121.50
M[7]: mak_local 250.763611 energy 28670.908203, total energy 222881.765625 (50 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[8]: mak_local 245.355682 energy 34001.382812, total energy 256883.156250 (16 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[9]: mak_local 225.826630 energy 30511.406250, total energy 287394.562500 (36 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[10]: mak_local 251.451874 energy 26055.724609, total energy 313450.281250 (77 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[11]: mak_local 240.926849 energy 29320.697266, total energy 342770.968750 (20 tasks). 2 cores, 118486.00 GFLOPS, E:75.20-117.00
M[12]: mak_local 252.550964 energy 42124.871094, total energy 384895.843750 (15 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[13]: mak_local 250.201523 energy 37683.093750, total energy 422578.937500 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[14]: mak_local 259.191589 energy 30759.375000, total energy 453338.312500 (74 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[15]: mak_local 236.483109 energy 46424.183594, total energy 499762.500000 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
Makespan: 259.191589 energy consumption: 499762.500000 heavy: 14
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.0
M[0]: mak_local 216.171356 energy 24374.509766, total energy 24374.509766 (25 tasks). 4 cores, 188173.00 GFLOPS, E:59.60-118.50
M[1]: mak_local 211.985565 energy 24673.832031, total energy 49048.343750 (22 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[2]: mak_local 219.733337 energy 25387.441406, total energy 74435.781250 (51 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
M[3]: mak_local 220.587830 energy 26502.826172, total energy 100938.609375 (21 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[4]: mak_local 210.876740 energy 25927.166016, total energy 126865.773438 (6 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[5]: mak_local 216.848129 energy 25531.343750, total energy 152397.125000 (51 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[6]: mak_local 208.775101 energy 25878.824219, total energy 178275.953125 (31 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[7]: mak_local 196.158279 energy 19782.058594, total energy 198058.015625 (24 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[8]: mak_local 211.677017 energy 21543.035156, total energy 219601.046875 (28 tasks). 6 cores, 231108.00 GFLOPS, E:40.20-109.00
M[9]: mak_local 135.957993 energy 25629.501953, total energy 245230.546875 (8 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[10]: mak_local 213.321198 energy 35008.175781, total energy 280238.718750 (16 tasks). 4 cores, 137497.00 GFLOPS, E:92.70-160.30
M[11]: mak_local 227.043015 energy 32233.316406, total energy 312472.031250 (78 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[12]: mak_local 216.441345 energy 44230.773438, total energy 356702.812500 (78 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[13]: mak_local 201.984406 energy 21863.296875, total energy 378566.125000 (16 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[14]: mak_local 220.657425 energy 26892.623047, total energy 405458.750000 (52 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[15]: mak_local 204.577698 energy 34071.644531, total energy 439530.406250 (5 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
Makespan: 227.043015 energy consumption: 439530.406250 heavy: 11
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.1
M[0]: mak_local 183.035568 energy 34413.007812, total energy 34413.007812 (12 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[1]: mak_local 238.508026 energy 19303.857422, total energy 53716.867188 (25 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[2]: mak_local 233.290070 energy 29833.304688, total energy 83550.171875 (12 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[3]: mak_local 245.606857 energy 34572.328125, total energy 118122.500000 (6 tasks). 2 cores, 47927.00 GFLOPS, E:82.00-138.00
M[4]: mak_local 255.911819 energy 43681.628906, total energy 161804.125000 (1 tasks). 2 cores, 21521.00 GFLOPS, E:130.00-208.30
M[5]: mak_local 191.583893 energy 39311.562500, total energy 201115.687500 (6 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[6]: mak_local 240.083527 energy 29809.494141, total energy 230925.187500 (63 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[7]: mak_local 242.733795 energy 32393.355469, total energy 263318.531250 (24 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[8]: mak_local 258.317535 energy 59613.460938, total energy 322932.000000 (79 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[9]: mak_local 252.000031 energy 23187.611328, total energy 346119.625000 (53 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[10]: mak_local 257.821106 energy 29384.039062, total energy 375503.656250 (58 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
M[11]: mak_local 258.943695 energy 30337.714844, total energy 405841.375000 (55 tasks). 4 cores, 280253.00 GFLOPS, E:41.20-122.80
M[12]: mak_local 222.145309 energy 29718.986328, total energy 435560.375000 (24 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 252.212128 energy 29508.050781, total energy 465068.437500 (52 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[14]: mak_local 256.141907 energy 32085.908203, total energy 497154.343750 (22 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[15]: mak_local 225.753403 energy 31354.730469, total energy 528509.062500 (20 tasks). 4 cores, 143516.00 GFLOPS, E:77.50-130.00
Makespan: 258.943695 energy consumption: 528509.062500 heavy: 11
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.2
M[0]: mak_local 228.359177 energy 44919.738281, total energy 44919.738281 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
M[1]: mak_local 245.094437 energy 35938.832031, total energy 80858.570312 (78 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[2]: mak_local 245.115829 energy 29447.992188, total energy 110306.562500 (74 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[3]: mak_local 173.475250 energy 21989.583984, total energy 132296.140625 (8 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[4]: mak_local 250.627075 energy 24412.939453, total energy 156709.078125 (73 tasks). 4 cores, 394356.00 GFLOPS, E:21.40-102.00
M[5]: mak_local 251.274445 energy 21349.365234, total energy 178058.437500 (41 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[6]: mak_local 238.151367 energy 21016.490234, total energy 199074.921875 (36 tasks). 4 cores, 228603.00 GFLOPS, E:31.80-89.50
M[7]: mak_local 248.759521 energy 33720.304688, total energy 232795.218750 (16 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[8]: mak_local 196.310577 energy 18854.757812, total energy 251649.968750 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[9]: mak_local 251.578430 energy 11422.090820, total energy 263072.062500 (21 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[10]: mak_local 248.369995 energy 29891.750000, total energy 292963.812500 (12 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[11]: mak_local 244.545166 energy 31831.021484, total energy 324794.843750 (12 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[12]: mak_local 248.570938 energy 14883.928711, total energy 339678.781250 (23 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[13]: mak_local 221.284119 energy 30873.894531, total energy 370552.687500 (20 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[14]: mak_local 227.804535 energy 35416.402344, total energy 405969.093750 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 241.437881 energy 28217.279297, total energy 434186.375000 (54 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
Makespan: 251.578430 energy consumption: 434186.375000 heavy: 9
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.3
M[0]: mak_local 217.740234 energy 27442.552734, total energy 27442.552734 (33 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[1]: mak_local 221.251907 energy 28257.873047, total energy 55700.425781 (56 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[2]: mak_local 160.802933 energy 29575.710938, total energy 85276.140625 (12 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[3]: mak_local 229.796844 energy 23587.560547, total energy 108863.703125 (24 tasks). 4 cores, 173163.00 GFLOPS, E:59.50-105.00
M[4]: mak_local 88.807739 energy 37451.593750, total energy 146315.296875 (2 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
M[5]: mak_local 223.631088 energy 19484.000000, total energy 165799.296875 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[6]: mak_local 215.142303 energy 26467.226562, total energy 192266.531250 (53 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[7]: mak_local 199.287689 energy 23047.201172, total energy 215313.734375 (16 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[8]: mak_local 231.509460 energy 29928.650391, total energy 245242.390625 (20 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[9]: mak_local 168.101410 energy 32342.486328, total energy 277584.875000 (10 tasks). 2 cores, 82084.00 GFLOPS, E:101.80-151.50
M[10]: mak_local 227.617249 energy 20705.890625, total energy 298290.750000 (46 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[11]: mak_local 236.447540 energy 53930.539062, total energy 352221.281250 (69 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[12]: mak_local 204.105026 energy 13216.731445, total energy 365438.000000 (23 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[13]: mak_local 228.706482 energy 27727.740234, total energy 393165.750000 (75 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[14]: mak_local 214.367538 energy 28025.355469, total energy 421191.093750 (17 tasks). 4 cores, 143516.00 GFLOPS, E:77.50-130.00
M[15]: mak_local 220.671249 energy 31934.185547, total energy 453125.281250 (16 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
Makespan: 236.447540 energy consumption: 453125.281250 heavy: 11
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.4
M[0]: mak_local 232.800690 energy 24150.150391, total energy 24150.150391 (17 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[1]: mak_local 250.397095 energy 36902.734375, total energy 61052.882812 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[2]: mak_local 222.738297 energy 29760.656250, total energy 90813.539062 (24 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[3]: mak_local 248.491394 energy 29332.376953, total energy 120145.914062 (59 tasks). 4 cores, 325650.00 GFLOPS, E:38.30-121.50
M[4]: mak_local 254.213730 energy 26161.375000, total energy 146307.281250 (79 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[5]: mak_local 243.457672 energy 30761.808594, total energy 177069.093750 (21 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[6]: mak_local 229.289154 energy 33064.523438, total energy 210133.625000 (16 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[7]: mak_local 244.306503 energy 19749.826172, total energy 229883.453125 (25 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[8]: mak_local 218.476135 energy 27489.216797, total energy 257372.671875 (28 tasks). 4 cores, 188173.00 GFLOPS, E:59.60-118.50
M[9]: mak_local 244.498123 energy 29952.623047, total energy 287325.281250 (12 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[10]: mak_local 244.914581 energy 31517.337891, total energy 318842.625000 (5 tasks). 2 cores, 47927.00 GFLOPS, E:82.00-138.00
M[11]: mak_local 249.121429 energy 31187.904297, total energy 350030.531250 (62 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[12]: mak_local 216.642517 energy 30080.240234, total energy 380110.781250 (24 tasks). 4 cores, 169068.00 GFLOPS, E:68.50-131.60
M[13]: mak_local 244.047775 energy 19936.558594, total energy 400047.343750 (25 tasks). 4 cores, 171052.00 GFLOPS, E:36.60-86.00
M[14]: mak_local 237.841797 energy 35567.257812, total energy 435614.593750 (79 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[15]: mak_local 228.698959 energy 31002.136719, total energy 466616.718750 (20 tasks). 4 cores, 143516.00 GFLOPS, E:77.50-130.00
Makespan: 254.213730 energy consumption: 466616.718750 heavy: 4
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.5
M[0]: mak_local 299.502899 energy 43429.078125, total energy 43429.078125 (22 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
M[1]: mak_local 322.303009 energy 17356.101562, total energy 60785.179688 (71 tasks). 4 cores, 314438.00 GFLOPS, E:17.80-55.70
M[2]: mak_local 298.366913 energy 37786.800781, total energy 98571.984375 (72 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[3]: mak_local 308.465149 energy 47461.187500, total energy 146033.171875 (21 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[4]: mak_local 306.586884 energy 40534.757812, total energy 186567.937500 (16 tasks). 2 cores, 79576.00 GFLOPS, E:86.00-129.00
M[5]: mak_local 316.631958 energy 39337.824219, total energy 225905.765625 (32 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[6]: mak_local 285.006348 energy 36982.585938, total energy 262888.343750 (16 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[7]: mak_local 302.057159 energy 36479.148438, total energy 299367.500000 (26 tasks). 2 cores, 118486.00 GFLOPS, E:75.20-117.00
M[8]: mak_local 305.469208 energy 32126.595703, total energy 331494.093750 (35 tasks). 4 cores, 173163.00 GFLOPS, E:59.50-105.00
M[9]: mak_local 303.798676 energy 39841.898438, total energy 371336.000000 (29 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[10]: mak_local 252.804810 energy 49850.992188, total energy 421187.000000 (8 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[11]: mak_local 307.808655 energy 28891.507812, total energy 450078.500000 (13 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[12]: mak_local 321.552948 energy 33101.105469, total energy 483179.593750 (99 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[13]: mak_local 283.807098 energy 51369.906250, total energy 534549.500000 (20 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[14]: mak_local 235.852295 energy 34865.902344, total energy 569415.375000 (8 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[15]: mak_local 272.013733 energy 31192.966797, total energy 600608.312500 (24 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
Makespan: 322.303009 energy consumption: 600608.312500 heavy: 1
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.6
M[0]: mak_local 228.359177 energy 44919.738281, total energy 44919.738281 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
M[1]: mak_local 245.094437 energy 35938.832031, total energy 80858.570312 (78 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[2]: mak_local 245.115829 energy 29447.992188, total energy 110306.562500 (74 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[3]: mak_local 173.475250 energy 21989.583984, total energy 132296.140625 (8 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[4]: mak_local 250.627075 energy 24412.939453, total energy 156709.078125 (73 tasks). 4 cores, 394356.00 GFLOPS, E:21.40-102.00
M[5]: mak_local 251.274445 energy 21349.365234, total energy 178058.437500 (41 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[6]: mak_local 238.151367 energy 21016.490234, total energy 199074.921875 (36 tasks). 4 cores, 228603.00 GFLOPS, E:31.80-89.50
M[7]: mak_local 248.759521 energy 33720.304688, total energy 232795.218750 (16 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[8]: mak_local 196.310577 energy 18854.757812, total energy 251649.968750 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[9]: mak_local 251.578430 energy 11422.090820, total energy 263072.062500 (21 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[10]: mak_local 248.369995 energy 29891.750000, total energy 292963.812500 (12 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[11]: mak_local 244.545166 energy 31831.021484, total energy 324794.843750 (12 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[12]: mak_local 248.570938 energy 14883.928711, total energy 339678.781250 (23 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[13]: mak_local 221.284119 energy 30873.894531, total energy 370552.687500 (20 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[14]: mak_local 227.804535 energy 35416.402344, total energy 405969.093750 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 241.437881 energy 28217.279297, total energy 434186.375000 (54 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
Makespan: 251.578430 energy consumption: 434186.375000 heavy: 9
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.7
M[0]: mak_local 237.814148 energy 32284.472656, total energy 32284.472656 (15 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[1]: mak_local 209.654755 energy 29976.367188, total energy 62260.839844 (20 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[2]: mak_local 244.443924 energy 21754.867188, total energy 84015.703125 (61 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[3]: mak_local 204.851685 energy 27368.205078, total energy 111383.906250 (48 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[4]: mak_local 212.049561 energy 24811.458984, total energy 136195.359375 (20 tasks). 4 cores, 152533.00 GFLOPS, E:68.90-108.80
M[5]: mak_local 244.948517 energy 28699.416016, total energy 164894.781250 (50 tasks). 4 cores, 280253.00 GFLOPS, E:41.20-122.80
M[6]: mak_local 241.108734 energy 33292.546875, total energy 198187.328125 (14 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[7]: mak_local 205.900513 energy 38675.832031, total energy 236863.156250 (6 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[8]: mak_local 234.598450 energy 29480.189453, total energy 266343.343750 (24 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[9]: mak_local 231.762329 energy 15878.201172, total energy 282221.531250 (36 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[10]: mak_local 238.348953 energy 34951.464844, total energy 317173.000000 (78 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[11]: mak_local 234.112701 energy 29401.537109, total energy 346574.531250 (10 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[12]: mak_local 234.150696 energy 29695.980469, total energy 376270.500000 (23 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[13]: mak_local 245.120972 energy 22651.111328, total energy 398921.625000 (28 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[14]: mak_local 239.895432 energy 29033.148438, total energy 427954.781250 (75 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[15]: mak_local 228.593201 energy 43893.304688, total energy 471848.093750 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
Makespan: 245.120972 energy consumption: 471848.093750 heavy: 13
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.8
M[0]: mak_local 237.375214 energy 28301.439453, total energy 28301.439453 (59 tasks). 4 cores, 325650.00 GFLOPS, E:38.30-121.50
M[1]: mak_local 196.657928 energy 33998.363281, total energy 62299.804688 (12 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[2]: mak_local 229.514038 energy 44680.875000, total energy 106980.679688 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
M[3]: mak_local 227.548218 energy 24839.201172, total energy 131819.875000 (20 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[4]: mak_local 227.787140 energy 29836.808594, total energy 161656.687500 (24 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[5]: mak_local 243.317413 energy 25592.816406, total energy 187249.500000 (47 tasks). 4 cores, 275475.00 GFLOPS, E:34.50-110.30
M[6]: mak_local 241.863953 energy 21591.578125, total energy 208841.078125 (61 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[7]: mak_local 235.719635 energy 32082.070312, total energy 240923.156250 (14 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[8]: mak_local 192.728607 energy 18588.978516, total energy 259512.140625 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[9]: mak_local 230.107468 energy 14200.451172, total energy 273712.593750 (23 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[10]: mak_local 240.648178 energy 57430.156250, total energy 331142.750000 (72 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[11]: mak_local 244.026245 energy 29939.921875, total energy 361082.687500 (62 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[12]: mak_local 208.473389 energy 30147.470703, total energy 391230.156250 (20 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[13]: mak_local 208.610321 energy 27666.802734, total energy 418896.968750 (6 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[14]: mak_local 248.969650 energy 22502.232422, total energy 441399.187500 (49 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[15]: mak_local 232.703064 energy 34270.761719, total energy 475669.937500 (15 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
Makespan: 248.969650 energy consumption: 475669.937500 heavy: 14
**********
NT: 512, NM: 16, arch_ETC: instances/workload.33, arch_proc: instances/scenario.9
M[0]: mak_local 215.920212 energy 25922.705078, total energy 25922.705078 (24 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[1]: mak_local 195.543488 energy 26327.335938, total energy 52250.039062 (20 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[2]: mak_local 227.495010 energy 27418.921875, total energy 79668.960938 (34 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[3]: mak_local 229.410095 energy 33842.105469, total energy 113511.062500 (14 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[4]: mak_local 228.857773 energy 46150.750000, total energy 159661.812500 (80 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
